country,country_code,year,item,item_code,origin,Disponibilité intérieure,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour)
Irlande,104,2013,"Sucre, canne",2536,vegetal,0.0,,,
Irlande,104,2013,"Sucre, betterave",2537,vegetal,3.0,,,
Irlande,104,2013,Sucre Eq Brut,2542,vegetal,128.0,269.0,,
Irlande,104,2013,Edulcorants Autres,2543,vegetal,142.0,120.0,,
Irlande,104,2013,Haricots,2546,vegetal,19.0,24.0,0.12,0.12
Irlande,104,2013,Pois,2547,vegetal,4.0,7.0,0.03,0.03
Irlande,104,2013,Légumineuses Autres,2549,vegetal,0.0,0.0,0.0,0.0
Irlande,104,2013,Noix,2551,vegetal,15.0,23.0,2.05,2.05
Irlande,104,2013,Soja,2555,vegetal,18.0,1.0,0.01,0.01
Irlande,104,2013,Arachides Decortiquees,2556,vegetal,4.0,15.0,1.25,1.25
Irlande,104,2013,Graines de tournesol,2557,vegetal,0.0,1.0,0.07,0.07
Irlande,104,2013,Graines Colza/Moutarde,2558,vegetal,37.0,2.0,0.0,0.0
Irlande,104,2013,Graines de coton,2559,vegetal,0.0,,,
Irlande,104,2013,Coco (Incl Coprah),2560,vegetal,2.0,2.0,0.16,0.16
Irlande,104,2013,Sésame,2561,vegetal,0.0,2.0,0.13,0.13
Irlande,104,2013,Palmistes,2562,vegetal,0.0,,,
Irlande,104,2013,Olives,2563,vegetal,3.0,2.0,0.2,0.2
Irlande,104,2013,"Plantes Oleiferes, Autre",2570,vegetal,53.0,1.0,0.07,0.07
Irlande,104,2013,Huile de Soja,2571,vegetal,43.0,68.0,7.66,7.66
Irlande,104,2013,Huile d'Arachide,2572,vegetal,0.0,0.0,0.02,0.02
Irlande,104,2013,Huile de Tournesol,2573,vegetal,13.0,66.0,7.5,7.5
Irlande,104,2013,Huile de Colza&Moutarde,2574,vegetal,29.0,114.0,12.86,12.86
Irlande,104,2013,Huile Graines de Coton,2575,vegetal,0.0,,,
Irlande,104,2013,Huile de Palmistes,2576,vegetal,2.0,6.0,0.67,0.67
Irlande,104,2013,Huile de Palme,2577,vegetal,103.0,0.0,0.0,0.0
Irlande,104,2013,Huile de Coco,2578,vegetal,18.0,48.0,5.38,5.38
Irlande,104,2013,Huile de Sésame,2579,vegetal,0.0,2.0,0.21,0.21
Irlande,104,2013,Huile d'Olive,2580,vegetal,6.0,33.0,3.73,3.73
Irlande,104,2013,Huile de Germe de Maïs,2582,vegetal,1.0,4.0,0.46,0.46
Irlande,104,2013,Huil Plantes Oleif Autr,2586,vegetal,20.0,0.0,0.0,0.0
Irlande,104,2013,Tomates,2601,vegetal,62.0,7.0,0.07,0.07
Irlande,104,2013,Oignons,2602,vegetal,39.0,8.0,0.04,0.04
Irlande,104,2013,"Légumes, Autres",2605,vegetal,405.0,71.0,0.48,0.48
Irlande,104,2013,"Oranges, Mandarines",2611,vegetal,443.0,46.0,0.08,0.08
Irlande,104,2013,Citrons & Limes,2612,vegetal,9.0,1.0,0.02,0.02
Irlande,104,2013,Pamplemousse,2613,vegetal,7.0,1.0,0.0,0.0
Irlande,104,2013,"Agrumes, Autres",2614,vegetal,44.0,6.0,0.02,0.02
Irlande,104,2013,Bananes,2615,vegetal,56.0,19.0,0.04,0.04
Irlande,104,2013,Bananes plantains,2616,vegetal,11.0,5.0,0.02,0.02
Irlande,104,2013,Pommes,2617,vegetal,120.0,10.0,0.04,0.04
Irlande,104,2013,Ananas,2618,vegetal,12.0,3.0,0.01,0.01
Irlande,104,2013,Dattes,2619,vegetal,0.0,0.0,0.0,0.0
Irlande,104,2013,Raisin,2620,vegetal,34.0,14.0,0.03,0.03
Irlande,104,2013,"Fruits, Autres",2625,vegetal,91.0,20.0,0.23,0.23
Irlande,104,2013,Café,2630,vegetal,13.0,4.0,,
Irlande,104,2013,Feve de Cacao,2633,vegetal,4.0,27.0,2.46,2.46
Irlande,104,2013,Thé,2635,vegetal,4.0,2.0,,
Irlande,104,2013,Poivre,2640,vegetal,1.0,1.0,0.01,0.01
Irlande,104,2013,Piments,2641,vegetal,0.0,0.0,0.01,0.01
Irlande,104,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Irlande,104,2013,"Épices, Autres",2645,vegetal,2.0,4.0,0.15,0.15
Irlande,104,2013,Vin,2655,vegetal,76.0,31.0,,
Irlande,104,2013,Bière,2656,vegetal,695.0,202.0,,
Irlande,104,2013,Boissons Fermentés,2657,vegetal,10.0,3.0,,
Irlande,104,2013,Boissons Alcooliques,2658,vegetal,49.0,70.0,,
Irlande,104,2013,"Alcool, non Comestible",2659,vegetal,14.0,,,
Irlande,104,2013,Aliments pour enfants,2680,vegetal,-105.0,,,
Irlande,104,2013,Viande de Bovins,2731,animal,92.0,113.0,8.29,8.29
Irlande,104,2013,Viande d'Ovins/Caprins,2732,animal,19.0,26.0,2.26,2.26
Irlande,104,2013,Viande de Suides,2733,animal,150.0,164.0,14.16,14.16
Irlande,104,2013,Viande de Volailles,2734,animal,130.0,96.0,5.49,5.49
Irlande,104,2013,"Viande, Autre",2735,animal,7.0,5.0,0.11,0.11
Irlande,104,2013,Abats Comestible,2736,animal,15.0,11.0,0.39,0.39
Irlande,104,2013,Graisses Animales Crue,2737,animal,97.0,74.0,8.21,8.21
Irlande,104,2013,"Beurre, Ghee",2740,animal,-5.0,59.0,6.72,6.72
Irlande,104,2013,Crème,2743,animal,25.0,28.0,2.8,2.8
Irlande,104,2013,Oeufs,2744,animal,51.0,35.0,2.43,2.43
Irlande,104,2013,Miel,2745,vegetal,3.0,6.0,,
Irlande,104,2013,Poissons Eau Douce,2761,animal,6.0,2.0,0.1,0.1
Irlande,104,2013,Perciform,2762,animal,88.0,12.0,0.34,0.34
Irlande,104,2013,Poissons Pelagiques,2763,animal,99.0,17.0,0.84,0.84
Irlande,104,2013,"Poissons Marins, Autres",2764,animal,0.0,0.0,0.0,0.0
Irlande,104,2013,Crustacés,2765,animal,14.0,3.0,0.03,0.03
Irlande,104,2013,Cephalopodes,2766,animal,0.0,0.0,0.0,0.0
Irlande,104,2013,"Mollusques, Autres",2767,animal,7.0,1.0,0.01,0.01
Irlande,104,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,0.0
Irlande,104,2013,Plantes Aquatiques,2775,animal,20.0,0.0,0.0,0.0
Irlande,104,2013,Huiles de Poissons,2781,animal,5.0,0.0,0.0,0.0
Irlande,104,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.04,0.04
Irlande,104,2013,Riz (Eq Blanchi),2805,vegetal,18.0,30.0,0.06,0.06
Irlande,104,2013,Lait - Excl Beurre,2848,animal,2766.0,358.0,18.43,18.43
Irlande,104,2013,Miscellanees,2899,vegetal,,0.0,,
Israël,105,2013,Blé,2511,vegetal,1782.0,863.0,3.99,3.99
Israël,105,2013,Orge,2513,vegetal,328.0,4.0,0.02,0.02
Israël,105,2013,Maïs,2514,vegetal,1463.0,99.0,0.19,0.19
Israël,105,2013,Seigle,2515,vegetal,23.0,0.0,0.0,0.0
Israël,105,2013,Avoine,2516,vegetal,10.0,8.0,0.16,0.16
Israël,105,2013,Millet,2517,vegetal,3.0,,,
Israël,105,2013,Sorgho,2518,vegetal,87.0,,,
Israël,105,2013,"Céréales, Autres",2520,vegetal,13.0,2.0,0.02,0.02
Israël,105,2013,Pommes de Terre,2531,vegetal,419.0,73.0,0.11,0.11
Israël,105,2013,Manioc,2532,vegetal,10.0,,,
Israël,105,2013,Patates douces,2533,vegetal,27.0,5.0,0.01,0.01
Israël,105,2013,"Sucre, betterave",2537,vegetal,0.0,,,
Israël,105,2013,Sucre Eq Brut,2542,vegetal,461.0,236.0,,
Israël,105,2013,Edulcorants Autres,2543,vegetal,-21.0,17.0,,
Israël,105,2013,Haricots,2546,vegetal,5.0,6.0,0.03,0.03
Israël,105,2013,Pois,2547,vegetal,3.0,4.0,0.02,0.02
Israël,105,2013,Légumineuses Autres,2549,vegetal,73.0,86.0,0.69,0.69
Israël,105,2013,Noix,2551,vegetal,45.0,39.0,3.46,3.46
Israël,105,2013,Soja,2555,vegetal,383.0,0.0,0.0,0.0
Israël,105,2013,Arachides Decortiquees,2556,vegetal,15.0,30.0,2.55,2.55
Israël,105,2013,Graines de tournesol,2557,vegetal,11.0,2.0,0.16,0.16
Israël,105,2013,Graines Colza/Moutarde,2558,vegetal,62.0,2.0,0.0,0.0
Israël,105,2013,Graines de coton,2559,vegetal,21.0,0.0,0.0,0.0
Israël,105,2013,Coco (Incl Coprah),2560,vegetal,7.0,4.0,0.35,0.35
Israël,105,2013,Sésame,2561,vegetal,40.0,73.0,6.34,6.34
Israël,105,2013,Palmistes,2562,vegetal,0.0,0.0,0.0,0.0
Israël,105,2013,Olives,2563,vegetal,78.0,4.0,0.38,0.38
Israël,105,2013,"Plantes Oleiferes, Autre",2570,vegetal,7.0,2.0,0.11,0.11
Israël,105,2013,Huile de Soja,2571,vegetal,83.0,262.0,29.55,29.55
Israël,105,2013,Huile d'Arachide,2572,vegetal,0.0,0.0,0.0,0.0
Israël,105,2013,Huile de Tournesol,2573,vegetal,19.0,58.0,6.61,6.61
Israël,105,2013,Huile de Colza&Moutarde,2574,vegetal,38.0,120.0,13.57,13.57
Israël,105,2013,Huile Graines de Coton,2575,vegetal,3.0,11.0,1.2,1.2
Israël,105,2013,Huile de Palmistes,2576,vegetal,2.0,6.0,0.68,0.68
Israël,105,2013,Huile de Palme,2577,vegetal,74.0,69.0,7.78,7.78
Israël,105,2013,Huile de Coco,2578,vegetal,1.0,2.0,0.27,0.27
Israël,105,2013,Huile de Sésame,2579,vegetal,0.0,0.0,0.03,0.03
Israël,105,2013,Huile d'Olive,2580,vegetal,17.0,52.0,5.9,5.9
Israël,105,2013,Huile de Germe de Maïs,2582,vegetal,14.0,43.0,4.86,4.86
Israël,105,2013,Huil Plantes Oleif Autr,2586,vegetal,25.0,47.0,5.3,5.3
Israël,105,2013,Tomates,2601,vegetal,410.0,25.0,0.27,0.27
Israël,105,2013,Oignons,2602,vegetal,96.0,13.0,0.06,0.06
Israël,105,2013,"Légumes, Autres",2605,vegetal,997.0,91.0,0.68,0.68
Israël,105,2013,"Oranges, Mandarines",2611,vegetal,91.0,7.0,0.02,0.02
Israël,105,2013,Citrons & Limes,2612,vegetal,69.0,5.0,0.08,0.08
Israël,105,2013,Pamplemousse,2613,vegetal,35.0,4.0,0.01,0.01
Israël,105,2013,"Agrumes, Autres",2614,vegetal,3.0,0.0,0.0,0.0
Israël,105,2013,Bananes,2615,vegetal,148.0,31.0,0.06,0.06
Israël,105,2013,Pommes,2617,vegetal,139.0,15.0,0.1,0.1
Israël,105,2013,Ananas,2618,vegetal,6.0,2.0,0.0,0.0
Israël,105,2013,Dattes,2619,vegetal,19.0,16.0,0.03,0.03
Israël,105,2013,Raisin,2620,vegetal,139.0,29.0,0.13,0.13
Israël,105,2013,"Fruits, Autres",2625,vegetal,341.0,74.0,2.81,2.81
Israël,105,2013,Café,2630,vegetal,35.0,5.0,,
Israël,105,2013,Feve de Cacao,2633,vegetal,27.0,30.0,2.63,2.63
Israël,105,2013,Thé,2635,vegetal,2.0,0.0,,
Israël,105,2013,Poivre,2640,vegetal,1.0,1.0,0.01,0.01
Israël,105,2013,Piments,2641,vegetal,1.0,1.0,0.06,0.06
Israël,105,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Israël,105,2013,"Épices, Autres",2645,vegetal,3.0,4.0,0.17,0.17
Israël,105,2013,Vin,2655,vegetal,7.0,2.0,,
Israël,105,2013,Bière,2656,vegetal,148.0,26.0,,
Israël,105,2013,Boissons Fermentés,2657,vegetal,2.0,0.0,,
Israël,105,2013,Boissons Alcooliques,2658,vegetal,14.0,14.0,,
Israël,105,2013,"Alcool, non Comestible",2659,vegetal,17.0,,,
Israël,105,2013,Aliments pour enfants,2680,vegetal,0.0,0.0,0.0,0.0
Israël,105,2013,Viande de Bovins,2731,animal,222.0,145.0,10.58,10.58
Israël,105,2013,Viande d'Ovins/Caprins,2732,animal,14.0,10.0,0.83,0.83
Israël,105,2013,Viande de Suides,2733,animal,15.0,20.0,1.98,1.98
Israël,105,2013,Viande de Volailles,2734,animal,524.0,217.0,11.94,11.94
Israël,105,2013,"Viande, Autre",2735,animal,0.0,0.0,0.0,0.0
Israël,105,2013,Abats Comestible,2736,animal,54.0,24.0,0.76,0.76
Israël,105,2013,Graisses Animales Crue,2737,animal,23.0,15.0,1.69,1.69
Israël,105,2013,"Beurre, Ghee",2740,animal,7.0,17.0,1.87,1.87
Israël,105,2013,Crème,2743,animal,0.0,0.0,0.0,0.0
Israël,105,2013,Oeufs,2744,animal,131.0,44.0,3.08,3.08
Israël,105,2013,Miel,2745,vegetal,4.0,4.0,,
Israël,105,2013,Poissons Eau Douce,2761,animal,67.0,14.0,0.51,0.51
Israël,105,2013,Perciform,2762,animal,42.0,5.0,0.09,0.09
Israël,105,2013,Poissons Pelagiques,2763,animal,79.0,22.0,1.14,1.14
Israël,105,2013,"Poissons Marins, Autres",2764,animal,2.0,1.0,0.03,0.03
Israël,105,2013,Crustacés,2765,animal,5.0,1.0,0.01,0.01
Israël,105,2013,Cephalopodes,2766,animal,1.0,0.0,0.01,0.01
Israël,105,2013,"Mollusques, Autres",2767,animal,2.0,0.0,0.0,0.0
Israël,105,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,0.0
Israël,105,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Israël,105,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Israël,105,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Israël,105,2013,Riz (Eq Blanchi),2805,vegetal,132.0,165.0,0.28,0.28
Israël,105,2013,Lait - Excl Beurre,2848,animal,1562.0,282.0,15.13,15.13
Israël,105,2013,Miscellanees,2899,vegetal,,0.0,0.0,0.0
Italie,106,2013,Blé,2511,vegetal,11050.0,1041.0,3.85,3.85
Italie,106,2013,Orge,2513,vegetal,1773.0,2.0,0.01,0.01
Italie,106,2013,Maïs,2514,vegetal,11801.0,33.0,0.1,0.1
Italie,106,2013,Seigle,2515,vegetal,39.0,1.0,0.0,0.0
Italie,106,2013,Avoine,2516,vegetal,280.0,1.0,0.03,0.03
Italie,106,2013,Millet,2517,vegetal,11.0,,,
Italie,106,2013,Sorgho,2518,vegetal,450.0,,,
Italie,106,2013,"Céréales, Autres",2520,vegetal,191.0,10.0,0.03,0.03
Italie,106,2013,Pommes de Terre,2531,vegetal,2792.0,66.0,0.08,0.08
Italie,106,2013,Manioc,2532,vegetal,5.0,,,
Italie,106,2013,Patates douces,2533,vegetal,16.0,1.0,0.0,0.0
Italie,106,2013,"Racines, Nda",2534,vegetal,6.0,0.0,,
Italie,106,2013,Ignames,2535,vegetal,1.0,0.0,,
Italie,106,2013,"Sucre, canne",2536,vegetal,0.0,,,
Italie,106,2013,"Sucre, betterave",2537,vegetal,2161.0,,,
Italie,106,2013,Sucre Eq Brut,2542,vegetal,1874.0,298.0,,
Italie,106,2013,Edulcorants Autres,2543,vegetal,193.0,8.0,,
Italie,106,2013,Haricots,2546,vegetal,128.0,18.0,0.09,0.09
Italie,106,2013,Pois,2547,vegetal,114.0,14.0,0.06,0.06
Italie,106,2013,Légumineuses Autres,2549,vegetal,189.0,21.0,0.13,0.13
Italie,106,2013,Noix,2551,vegetal,451.0,43.0,3.66,3.66
Italie,106,2013,Soja,2555,vegetal,1790.0,0.0,0.0,0.0
Italie,106,2013,Arachides Decortiquees,2556,vegetal,32.0,6.0,0.5,0.5
Italie,106,2013,Graines de tournesol,2557,vegetal,394.0,,,
Italie,106,2013,Graines Colza/Moutarde,2558,vegetal,90.0,1.0,0.0,0.0
Italie,106,2013,Graines de coton,2559,vegetal,133.0,,,
Italie,106,2013,Coco (Incl Coprah),2560,vegetal,20.0,1.0,0.12,0.12
Italie,106,2013,Sésame,2561,vegetal,10.0,,,
Italie,106,2013,Palmistes,2562,vegetal,1.0,,,
Italie,106,2013,Olives,2563,vegetal,3080.0,10.0,1.06,1.06
Italie,106,2013,"Plantes Oleiferes, Autre",2570,vegetal,359.0,0.0,0.0,0.0
Italie,106,2013,Huile de Soja,2571,vegetal,345.0,136.0,15.39,15.39
Italie,106,2013,Huile d'Arachide,2572,vegetal,37.0,15.0,1.67,1.67
Italie,106,2013,Huile de Tournesol,2573,vegetal,366.0,108.0,12.19,12.19
Italie,106,2013,Huile de Colza&Moutarde,2574,vegetal,154.0,27.0,3.07,3.07
Italie,106,2013,Huile Graines de Coton,2575,vegetal,22.0,0.0,0.0,0.0
Italie,106,2013,Huile de Palmistes,2576,vegetal,31.0,3.0,0.36,0.36
Italie,106,2013,Huile de Palme,2577,vegetal,1434.0,88.0,9.99,9.99
Italie,106,2013,Huile de Coco,2578,vegetal,65.0,11.0,1.21,1.21
Italie,106,2013,Huile de Sésame,2579,vegetal,3.0,1.0,0.15,0.15
Italie,106,2013,Huile d'Olive,2580,vegetal,655.0,241.0,27.3,27.3
Italie,106,2013,Huile de Son de Riz,2581,vegetal,0.0,0.0,0.0,0.0
Italie,106,2013,Huile de Germe de Maïs,2582,vegetal,67.0,27.0,3.02,3.02
Italie,106,2013,Huil Plantes Oleif Autr,2586,vegetal,160.0,2.0,0.19,0.19
Italie,106,2013,Tomates,2601,vegetal,1789.0,13.0,0.15,0.15
Italie,106,2013,Oignons,2602,vegetal,393.0,6.0,0.03,0.03
Italie,106,2013,"Légumes, Autres",2605,vegetal,7393.0,66.0,0.51,0.51
Italie,106,2013,"Oranges, Mandarines",2611,vegetal,2379.0,36.0,0.13,0.13
Italie,106,2013,Citrons & Limes,2612,vegetal,354.0,3.0,0.06,0.06
Italie,106,2013,Pamplemousse,2613,vegetal,49.0,1.0,0.0,0.0
Italie,106,2013,"Agrumes, Autres",2614,vegetal,19.0,0.0,0.0,0.0
Italie,106,2013,Bananes,2615,vegetal,599.0,16.0,0.03,0.03
Italie,106,2013,Bananes plantains,2616,vegetal,13.0,0.0,0.0,0.0
Italie,106,2013,Pommes,2617,vegetal,1294.0,22.0,0.18,0.18
Italie,106,2013,Ananas,2618,vegetal,204.0,3.0,0.01,0.01
Italie,106,2013,Dattes,2619,vegetal,6.0,1.0,0.0,0.0
Italie,106,2013,Raisin,2620,vegetal,7406.0,39.0,0.17,0.17
Italie,106,2013,"Fruits, Autres",2625,vegetal,2678.0,55.0,0.31,0.31
Italie,106,2013,Café,2630,vegetal,341.0,7.0,,
Italie,106,2013,Feve de Cacao,2633,vegetal,114.0,4.0,0.32,0.32
Italie,106,2013,Thé,2635,vegetal,8.0,0.0,,
Italie,106,2013,Poivre,2640,vegetal,2.0,0.0,0.0,0.0
Italie,106,2013,Piments,2641,vegetal,2.0,0.0,0.01,0.01
Italie,106,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Italie,106,2013,"Épices, Autres",2645,vegetal,4.0,1.0,0.02,0.02
Italie,106,2013,Vin,2655,vegetal,2296.0,57.0,,
Italie,106,2013,Bière,2656,vegetal,1698.0,37.0,,
Italie,106,2013,Boissons Fermentés,2657,vegetal,1.0,0.0,,
Italie,106,2013,Boissons Alcooliques,2658,vegetal,112.0,7.0,,
Italie,106,2013,"Alcool, non Comestible",2659,vegetal,322.0,,,
Italie,106,2013,Aliments pour enfants,2680,vegetal,47.0,8.0,0.06,0.06
Italie,106,2013,Viande de Bovins,2731,animal,1135.0,100.0,7.57,7.57
Italie,106,2013,Viande d'Ovins/Caprins,2732,animal,58.0,6.0,0.51,0.51
Italie,106,2013,Viande de Suides,2733,animal,2457.0,178.0,14.71,14.71
Italie,106,2013,Viande de Volailles,2734,animal,1151.0,65.0,3.55,3.55
Italie,106,2013,"Viande, Autre",2735,animal,344.0,18.0,0.73,0.73
Italie,106,2013,Abats Comestible,2736,animal,148.0,7.0,0.2,0.2
Italie,106,2013,Graisses Animales Crue,2737,animal,447.0,84.0,9.32,9.32
Italie,106,2013,"Beurre, Ghee",2740,animal,173.0,56.0,6.3,6.3
Italie,106,2013,Crème,2743,animal,180.0,16.0,1.56,1.56
Italie,106,2013,Oeufs,2744,animal,858.0,52.0,3.62,3.62
Italie,106,2013,Miel,2745,vegetal,16.0,2.0,,
Italie,106,2013,Poissons Eau Douce,2761,animal,187.0,5.0,0.2,0.2
Italie,106,2013,Perciform,2762,animal,428.0,13.0,0.61,0.61
Italie,106,2013,Poissons Pelagiques,2763,animal,492.0,17.0,0.92,0.92
Italie,106,2013,"Poissons Marins, Autres",2764,animal,65.0,2.0,0.11,0.11
Italie,106,2013,Crustacés,2765,animal,120.0,2.0,0.02,0.02
Italie,106,2013,Cephalopodes,2766,animal,184.0,6.0,0.07,0.07
Italie,106,2013,"Mollusques, Autres",2767,animal,275.0,2.0,0.04,0.04
Italie,106,2013,Animaux Aquatiques Autre,2769,animal,27.0,0.0,0.0,0.0
Italie,106,2013,Plantes Aquatiques,2775,animal,5.0,0.0,0.0,0.0
Italie,106,2013,Huiles de Poissons,2781,animal,12.0,0.0,0.0,0.0
Italie,106,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.02,0.02
Italie,106,2013,Riz (Eq Blanchi),2805,vegetal,429.0,59.0,0.11,0.11
Italie,106,2013,Lait - Excl Beurre,2848,animal,15918.0,272.0,18.27,18.27
Italie,106,2013,Miscellanees,2899,vegetal,,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Blé,2511,vegetal,433.0,168.0,1.73,1.73
Côte d'Ivoire,107,2013,Orge,2513,vegetal,36.0,0.0,,
Côte d'Ivoire,107,2013,Maïs,2514,vegetal,663.0,191.0,2.06,2.06
Côte d'Ivoire,107,2013,Seigle,2515,vegetal,0.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Avoine,2516,vegetal,3.0,1.0,0.01,0.01
Côte d'Ivoire,107,2013,Millet,2517,vegetal,51.0,13.0,0.14,0.14
Côte d'Ivoire,107,2013,Sorgho,2518,vegetal,51.0,13.0,0.1,0.1
Côte d'Ivoire,107,2013,"Céréales, Autres",2520,vegetal,23.0,7.0,0.04,0.04
Côte d'Ivoire,107,2013,Pommes de Terre,2531,vegetal,8.0,1.0,0.0,0.0
Côte d'Ivoire,107,2013,Manioc,2532,vegetal,2436.0,326.0,0.3,0.3
Côte d'Ivoire,107,2013,Patates douces,2533,vegetal,48.0,5.0,0.01,0.01
Côte d'Ivoire,107,2013,"Racines, Nda",2534,vegetal,88.0,7.0,0.01,0.01
Côte d'Ivoire,107,2013,Ignames,2535,vegetal,5732.0,510.0,1.02,1.02
Côte d'Ivoire,107,2013,"Sucre, canne",2536,vegetal,1969.0,1.0,,
Côte d'Ivoire,107,2013,"Sucre, betterave",2537,vegetal,0.0,,,
Côte d'Ivoire,107,2013,Sucre Eq Brut,2542,vegetal,201.0,99.0,,
Côte d'Ivoire,107,2013,Edulcorants Autres,2543,vegetal,8.0,3.0,,
Côte d'Ivoire,107,2013,Haricots,2546,vegetal,36.0,16.0,0.08,0.08
Côte d'Ivoire,107,2013,Pois,2547,vegetal,2.0,1.0,0.0,0.0
Côte d'Ivoire,107,2013,Légumineuses Autres,2549,vegetal,15.0,6.0,0.04,0.04
Côte d'Ivoire,107,2013,Noix,2551,vegetal,118.0,53.0,1.67,1.67
Côte d'Ivoire,107,2013,Soja,2555,vegetal,1.0,0.0,0.01,0.01
Côte d'Ivoire,107,2013,Arachides Decortiquees,2556,vegetal,66.0,34.0,2.76,2.76
Côte d'Ivoire,107,2013,Graines de tournesol,2557,vegetal,,0.0,,
Côte d'Ivoire,107,2013,Graines Colza/Moutarde,2558,vegetal,2.0,1.0,0.0,0.0
Côte d'Ivoire,107,2013,Graines de coton,2559,vegetal,175.0,,,
Côte d'Ivoire,107,2013,Coco (Incl Coprah),2560,vegetal,139.0,8.0,0.74,0.74
Côte d'Ivoire,107,2013,Sésame,2561,vegetal,3.0,2.0,0.17,0.17
Côte d'Ivoire,107,2013,Palmistes,2562,vegetal,99.0,,,
Côte d'Ivoire,107,2013,Olives,2563,vegetal,0.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,"Plantes Oleiferes, Autre",2570,vegetal,36.0,0.0,0.03,0.03
Côte d'Ivoire,107,2013,Huile de Soja,2571,vegetal,1.0,1.0,0.09,0.09
Côte d'Ivoire,107,2013,Huile d'Arachide,2572,vegetal,2.0,3.0,0.34,0.34
Côte d'Ivoire,107,2013,Huile de Tournesol,2573,vegetal,3.0,4.0,0.4,0.4
Côte d'Ivoire,107,2013,Huile de Colza&Moutarde,2574,vegetal,0.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Huile Graines de Coton,2575,vegetal,30.0,36.0,4.1,4.1
Côte d'Ivoire,107,2013,Huile de Palmistes,2576,vegetal,13.0,15.0,1.74,1.74
Côte d'Ivoire,107,2013,Huile de Palme,2577,vegetal,195.0,217.0,24.51,24.51
Côte d'Ivoire,107,2013,Huile de Coco,2578,vegetal,24.0,28.0,3.2,3.2
Côte d'Ivoire,107,2013,Huile de Sésame,2579,vegetal,0.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Huile d'Olive,2580,vegetal,0.0,0.0,0.05,0.05
Côte d'Ivoire,107,2013,Huile de Germe de Maïs,2582,vegetal,0.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Huil Plantes Oleif Autr,2586,vegetal,93.0,8.0,0.97,0.97
Côte d'Ivoire,107,2013,Tomates,2601,vegetal,105.0,3.0,0.03,0.03
Côte d'Ivoire,107,2013,Oignons,2602,vegetal,0.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,"Légumes, Autres",2605,vegetal,775.0,33.0,0.36,0.36
Côte d'Ivoire,107,2013,"Oranges, Mandarines",2611,vegetal,48.0,1.0,0.01,0.01
Côte d'Ivoire,107,2013,Citrons & Limes,2612,vegetal,0.0,0.0,,
Côte d'Ivoire,107,2013,Pamplemousse,2613,vegetal,24.0,1.0,0.0,0.0
Côte d'Ivoire,107,2013,"Agrumes, Autres",2614,vegetal,41.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Bananes,2615,vegetal,109.0,3.0,0.01,0.01
Côte d'Ivoire,107,2013,Bananes plantains,2616,vegetal,1624.0,156.0,0.35,0.35
Côte d'Ivoire,107,2013,Pommes,2617,vegetal,8.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Ananas,2618,vegetal,46.0,1.0,0.0,0.0
Côte d'Ivoire,107,2013,Dattes,2619,vegetal,1.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Raisin,2620,vegetal,1.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,"Fruits, Autres",2625,vegetal,157.0,8.0,0.29,0.29
Côte d'Ivoire,107,2013,Café,2630,vegetal,16.0,1.0,,
Côte d'Ivoire,107,2013,Feve de Cacao,2633,vegetal,341.0,56.0,4.35,4.35
Côte d'Ivoire,107,2013,Thé,2635,vegetal,2.0,0.0,,
Côte d'Ivoire,107,2013,Poivre,2640,vegetal,0.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,Piments,2641,vegetal,115.0,10.0,0.56,0.56
Côte d'Ivoire,107,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Côte d'Ivoire,107,2013,"Épices, Autres",2645,vegetal,5.0,2.0,0.05,0.05
Côte d'Ivoire,107,2013,Vin,2655,vegetal,27.0,3.0,,
Côte d'Ivoire,107,2013,Bière,2656,vegetal,337.0,20.0,,
Côte d'Ivoire,107,2013,Boissons Fermentés,2657,vegetal,478.0,29.0,,
Côte d'Ivoire,107,2013,Boissons Alcooliques,2658,vegetal,0.0,0.0,,
